Year,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote,Number of port calls Missing value
2020,1600,"Developing economies excluding China",05,"Dry bulk carriers",84601,,
2020,1600,"Developing economies excluding China",04,"Dry breakbulk carriers",116344,,
2020,1600,"Developing economies excluding China",06,"Roll-on/ roll-off ships",30380,,
2020,1600,"Developing economies excluding China",03,"Container ships",205776,,
2020,1600,"Developing economies excluding China",01,"Passenger ships",294638,,
2020,1601,"Developing economies excluding LDCs",00,"All ships",1169755,,
2020,1601,"Developing economies excluding LDCs",02,"Liquid bulk carriers",219225,,
2020,1601,"Developing economies excluding LDCs",07,"Liquefied petroleum gas carriers",26966,,
2020,1601,"Developing economies excluding LDCs",08,"Liquefied natural gas carriers",5348,,
2020,1601,"Developing economies excluding LDCs",05,"Dry bulk carriers",145801,,
2020,1601,"Developing economies excluding LDCs",04,"Dry breakbulk carriers",140369,,
2020,1601,"Developing economies excluding LDCs",06,"Roll-on/ roll-off ships",33665,,
2020,1601,"Developing economies excluding LDCs",03,"Container ships",272161,,
2020,1601,"Developing economies excluding LDCs",01,"Passenger ships",326220,,
2020,1610,"LDCs (Least developed countries)",00,"All ships",26044,,
2020,1610,"LDCs (Least developed countries)",02,"Liquid bulk carriers",4630,,
2020,1610,"LDCs (Least developed countries)",07,"Liquefied petroleum gas carriers",652,,
2020,1610,"LDCs (Least developed countries)",08,"Liquefied natural gas carriers",68,,
2020,1610,"LDCs (Least developed countries)",05,"Dry bulk carriers",4034,,
2020,1610,"LDCs (Least developed countries)",04,"Dry breakbulk carriers",6313,,
2020,1610,"LDCs (Least developed countries)",06,"Roll-on/ roll-off ships",1732,,
2020,1610,"LDCs (Least developed countries)",03,"Container ships",8028,,
2020,1610,"LDCs (Least developed countries)",01,"Passenger ships",587,,
2020,1614,"LDCs: Africa",00,"All ships",18248,,
2020,1614,"LDCs: Africa",02,"Liquid bulk carriers",3066,,
2020,1614,"LDCs: Africa",07,"Liquefied petroleum gas carriers",366,,
2020,1614,"LDCs: Africa",08,"Liquefied natural gas carriers",68,,
2020,1614,"LDCs: Africa",05,"Dry bulk carriers",3032,,
2020,1614,"LDCs: Africa",04,"Dry breakbulk carriers",4736,,
2020,1614,"LDCs: Africa",06,"Roll-on/ roll-off ships",1593,,
2020,1614,"LDCs: Africa",03,"Container ships",4832,,
2020,1614,"LDCs: Africa",01,"Passenger ships",555,,
2020,1612,"LDCs: Asia",00,"All ships",6185,,
2020,1612,"LDCs: Asia",02,"Liquid bulk carriers",1370,,
2020,1612,"LDCs: Asia",07,"Liquefied petroleum gas carriers",200,,
2020,1612,"LDCs: Asia",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2020,1612,"LDCs: Asia",05,"Dry bulk carriers",833,,
2020,1612,"LDCs: Asia",04,"Dry breakbulk carriers",886,,
2020,1612,"LDCs: Asia",06,"Roll-on/ roll-off ships",11,,
2020,1612,"LDCs: Asia",03,"Container ships",2870,,
2020,1612,"LDCs: Asia",01,"Passenger ships",15,,
2020,1615,"LDCs: Islands and Haiti",00,"All ships",1611,,
2020,1615,"LDCs: Islands and Haiti",02,"Liquid bulk carriers",194,,
2020,1615,"LDCs: Islands and Haiti",07,"Liquefied petroleum gas carriers",86,,
2020,1615,"LDCs: Islands and Haiti",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2020,1615,"LDCs: Islands and Haiti",05,"Dry bulk carriers",169,,
2020,1615,"LDCs: Islands and Haiti",04,"Dry breakbulk carriers",691,,
2020,1615,"LDCs: Islands and Haiti",06,"Roll-on/ roll-off ships",128,,
2020,1615,"LDCs: Islands and Haiti",03,"Container ships",326,,
2020,1615,"LDCs: Islands and Haiti",01,"Passenger ships",17,,
2020,1620,"LLDCs (Landlocked developing countries)",00,"All ships",6394,,
2020,1620,"LLDCs (Landlocked developing countries)",02,"Liquid bulk carriers",1779,,
2020,1620,"LLDCs (Landlocked developing countries)",07,"Liquefied petroleum gas carriers",,,"Not available or not separately reported"
2020,1620,"LLDCs (Landlocked developing countries)",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2020,1620,"LLDCs (Landlocked developing countries)",05,"Dry bulk carriers",,,"Not available or not separately reported"
2020,1620,"LLDCs (Landlocked developing countries)",04,"Dry breakbulk carriers",2527,,
2020,1620,"LLDCs (Landlocked developing countries)",06,"Roll-on/ roll-off ships",910,,
2020,1620,"LLDCs (Landlocked developing countries)",03,"Container ships",,,"Not available or not separately reported"
2020,1620,"LLDCs (Landlocked developing countries)",01,"Passenger ships",1178,,
2020,1640,"SIDS (Small island developing States) (UN-OHRLLS)",00,"All ships",99694,,
2020,1640,"SIDS (Small island developing States) (UN-OHRLLS)",02,"Liquid bulk carriers",39219,,
2020,1640,"SIDS (Small island developing States) (UN-OHRLLS)",07,"Liquefied petroleum gas carriers",1251,,
2020,1640,"SIDS (Small island developing States) (UN-OHRLLS)",08,"Liquefied natural gas carriers",467,,
2020,1640,"SIDS (Small island developing States) (UN-OHRLLS)",05,"Dry bulk carriers",3594,,
2020,1640,"SIDS (Small island developing States) (UN-OHRLLS)",04,"Dry breakbulk carriers",11392,,
2020,1640,"SIDS (Small island developing States) (UN-OHRLLS)",06,"Roll-on/ roll-off ships",2674,,
2020,1640,"SIDS (Small island developing States) (UN-OHRLLS)",03,"Container ships",26487,,
2020,1640,"SIDS (Small island developing States) (UN-OHRLLS)",01,"Passenger ships",14610,,
2020,1641,"SIDS: Atlantic and Indian Ocean",00,"All ships",5420,,
2020,1641,"SIDS: Atlantic and Indian Ocean",02,"Liquid bulk carriers",1344,,
2020,1641,"SIDS: Atlantic and Indian Ocean",07,"Liquefied petroleum gas carriers",32,,
2020,1641,"SIDS: Atlantic and Indian Ocean",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2020,1641,"SIDS: Atlantic and Indian Ocean",05,"Dry bulk carriers",464,,
2020,1641,"SIDS: Atlantic and Indian Ocean",04,"Dry breakbulk carriers",1203,,
2020,1641,"SIDS: Atlantic and Indian Ocean",06,"Roll-on/ roll-off ships",186,,
2020,1641,"SIDS: Atlantic and Indian Ocean",03,"Container ships",1101,,
2020,1641,"SIDS: Atlantic and Indian Ocean",01,"Passenger ships",1090,,
2020,1642,"SIDS: Caribbean",00,"All ships",29485,,
2020,1642,"SIDS: Caribbean",02,"Liquid bulk carriers",5185,,
2020,1642,"SIDS: Caribbean",07,"Liquefied petroleum gas carriers",674,,
2020,1642,"SIDS: Caribbean",08,"Liquefied natural gas carriers",202,,
2020,1642,"SIDS: Caribbean",05,"Dry bulk carriers",1291,,
2020,1642,"SIDS: Caribbean",04,"Dry breakbulk carriers",6055,,
2020,1642,"SIDS: Caribbean",06,"Roll-on/ roll-off ships",1224,,
2020,1642,"SIDS: Caribbean",03,"Container ships",8246,,
2020,1642,"SIDS: Caribbean",01,"Passenger ships",6608,,
2020,1643,"SIDS: Pacific",00,"All ships",64789,,
2020,1643,"SIDS: Pacific",02,"Liquid bulk carriers",32690,,
2020,1643,"SIDS: Pacific",07,"Liquefied petroleum gas carriers",545,,
2020,1643,"SIDS: Pacific",08,"Liquefied natural gas carriers",265,,
2020,1643,"SIDS: Pacific",05,"Dry bulk carriers",1839,,
2020,1643,"SIDS: Pacific",04,"Dry breakbulk carriers",4134,,
2020,1643,"SIDS: Pacific",06,"Roll-on/ roll-off ships",1264,,
2020,1643,"SIDS: Pacific",03,"Container ships",17140,,
2020,1643,"SIDS: Pacific",01,"Passenger ships",6912,,
2020,2623,"Low-income developing economies",00,"All ships",19005,,
2020,2623,"Low-income developing economies",02,"Liquid bulk carriers",3365,,
2020,2623,"Low-income developing economies",07,"Liquefied petroleum gas carriers",209,,
2020,2623,"Low-income developing economies",08,"Liquefied natural gas carriers",116,,
2020,2623,"Low-income developing economies",05,"Dry bulk carriers",3462,,
2020,2623,"Low-income developing economies",04,"Dry breakbulk carriers",4359,,
2020,2623,"Low-income developing economies",06,"Roll-on/ roll-off ships",1155,,
2020,2623,"Low-income developing economies",03,"Container ships",5784,,
2020,2623,"Low-income developing economies",01,"Passenger ships",555,,
2020,2622,"Middle-income developing economies",00,"All ships",366683,,
2020,2622,"Middle-income developing economies",02,"Liquid bulk carriers",52374,,
2020,2622,"Middle-income developing economies",07,"Liquefied petroleum gas carriers",8707,,
2020,2622,"Middle-income developing economies",08,"Liquefied natural gas carriers",1386,,
2020,2622,"Middle-income developing economies",05,"Dry bulk carriers",37483,,
2020,2622,"Middle-income developing economies",04,"Dry breakbulk carriers",55927,,
2020,2622,"Middle-income developing economies",06,"Roll-on/ roll-off ships",12351,,
2020,2622,"Middle-income developing economies",03,"Container ships",67956,,
2020,2622,"Middle-income developing economies",01,"Passenger ships",130499,,
2020,2621,"High-income developing economies",00,"All ships",808824,,
2020,2621,"High-income developing economies",02,"Liquid bulk carriers",167637,,
2020,2621,"High-income developing economies",07,"Liquefied petroleum gas carriers",18702,,
2020,2621,"High-income developing economies",08,"Liquefied natural gas carriers",3914,,
2020,2621,"High-income developing economies",05,"Dry bulk carriers",108890,,
2020,2621,"High-income developing economies",04,"Dry breakbulk carriers",86026,,
2020,2621,"High-income developing economies",06,"Roll-on/ roll-off ships",21811,,
2020,2621,"High-income developing economies",03,"Container ships",206212,,
2020,2621,"High-income developing economies",01,"Passenger ships",195632,,
2020,2711,"BRICS",00,"All ships",404058,,
2020,2711,"BRICS",02,"Liquid bulk carriers",85613,,
2020,2711,"BRICS",07,"Liquefied petroleum gas carriers",11487,,
2020,2711,"BRICS",08,"Liquefied natural gas carriers",2108,,
2020,2711,"BRICS",05,"Dry bulk carriers",94625,,
2020,2711,"BRICS",04,"Dry breakbulk carriers",70339,,
2020,2711,"BRICS",06,"Roll-on/ roll-off ships",8951,,
2020,2711,"BRICS",03,"Container ships",95911,,
2020,2711,"BRICS",01,"Passenger ships",35024,,
2020,3412,"European Union (2020 …)",00,"All ships",1119164,,
2020,3412,"European Union (2020 …)",02,"Liquid bulk carriers",134093,,
2020,3412,"European Union (2020 …)",07,"Liquefied petroleum gas carriers",9799,,
2020,3412,"European Union (2020 …)",08,"Liquefied natural gas carriers",1226,,
2020,3412,"European Union (2020 …)",05,"Dry bulk carriers",21898,,
2020,3412,"European Union (2020 …)",04,"Dry breakbulk carriers",127270,,
2020,3412,"European Union (2020 …)",06,"Roll-on/ roll-off ships",57873,,
2020,3412,"European Union (2020 …)",03,"Container ships",71893,,
2020,3412,"European Union (2020 …)",01,"Passenger ships",695112,,
2020,3916,"G20 (Group of Twenty)",00,"All ships",2801323,,
2020,3916,"G20 (Group of Twenty)",02,"Liquid bulk carriers",356519,,
2020,3916,"G20 (Group of Twenty)",07,"Liquefied petroleum gas carriers",39771,,
2020,3916,"G20 (Group of Twenty)",08,"Liquefied natural gas carriers",8533,,
2020,3916,"G20 (Group of Twenty)",05,"Dry bulk carriers",217502,,
2020,3916,"G20 (Group of Twenty)",04,"Dry breakbulk carriers",300110,,
2020,3916,"G20 (Group of Twenty)",06,"Roll-on/ roll-off ships",144544,,
2020,3916,"G20 (Group of Twenty)",03,"Container ships",295658,,
2020,3916,"G20 (Group of Twenty)",01,"Passenger ships",1438686,,
2020,3919,"G-77 (Group of 77)",00,"All ships",941095,,
2020,3919,"G-77 (Group of 77)",02,"Liquid bulk carriers",200186,,
2020,3919,"G-77 (Group of 77)",07,"Liquefied petroleum gas carriers",25506,,
2020,3919,"G-77 (Group of 77)",08,"Liquefied natural gas carriers",4975,,
2020,3919,"G-77 (Group of 77)",05,"Dry bulk carriers",137345,,
2020,3919,"G-77 (Group of 77)",04,"Dry breakbulk carriers",117157,,
2020,3919,"G-77 (Group of 77)",06,"Roll-on/ roll-off ships",27660,,
2020,3919,"G-77 (Group of 77)",03,"Container ships",234488,,
2020,3919,"G-77 (Group of 77)",01,"Passenger ships",193778,,
2020,3905,"OECD (Organisation for Economic Cooperation and Development)",00,"All ships",2743484,,
2020,3905,"OECD (Organisation for Economic Cooperation and Development)",02,"Liquid bulk carriers",249237,,
2020,3905,"OECD (Organisation for Economic Cooperation and Development)",07,"Liquefied petroleum gas carriers",25735,,
2020,3905,"OECD (Organisation for Economic Cooperation and Development)",08,"Liquefied natural gas carriers",6648,,
2020,3905,"OECD (Organisation for Economic Cooperation and Development)",05,"Dry bulk carriers",115936,,
2020,3905,"OECD (Organisation for Economic Cooperation and Development)",04,"Dry breakbulk carriers",245527,,
2020,3905,"OECD (Organisation for Economic Cooperation and Development)",06,"Roll-on/ roll-off ships",134056,,
2020,3905,"OECD (Organisation for Economic Cooperation and Development)",03,"Container ships",192283,,
2020,3905,"OECD (Organisation for Economic Cooperation and Development)",01,"Passenger ships",1774062,,
2021,0001,"Individual economies",00,"All ships",,,"Not applicable"
2021,0001,"Individual economies",02,"Liquid bulk carriers",,,"Not applicable"
2021,0001,"Individual economies",07,"Liquefied petroleum gas carriers",,,"Not applicable"
2021,0001,"Individual economies",08,"Liquefied natural gas carriers",,,"Not applicable"
2021,0001,"Individual economies",05,"Dry bulk carriers",,,"Not applicable"
2021,0001,"Individual economies",04,"Dry breakbulk carriers",,,"Not applicable"
2021,0001,"Individual economies",06,"Roll-on/ roll-off ships",,,"Not applicable"
2021,0001,"Individual economies",03,"Container ships",,,"Not applicable"
2021,0001,"Individual economies",01,"Passenger ships",,,"Not applicable"
2021,036,"Australia",00,"All ships",54859,,
2021,036,"Australia",02,"Liquid bulk carriers",3147,,
2021,036,"Australia",07,"Liquefied petroleum gas carriers",420,,
2021,036,"Australia",08,"Liquefied natural gas carriers",1153,,
2021,036,"Australia",05,"Dry bulk carriers",15106,,
2021,036,"Australia",04,"Dry breakbulk carriers",1921,,
2021,036,"Australia",06,"Roll-on/ roll-off ships",2811,,
2021,036,"Australia",03,"Container ships",3583,,
2021,036,"Australia",01,"Passenger ships",26718,,
2021,124,"Canada",00,"All ships",111934,,
2021,124,"Canada",02,"Liquid bulk carriers",4394,,
2021,124,"Canada",07,"Liquefied petroleum gas carriers",36,,
2021,124,"Canada",05,"Dry bulk carriers",13673,,
2021,124,"Canada",04,"Dry breakbulk carriers",2888,,
2021,124,"Canada",06,"Roll-on/ roll-off ships",4824,,
2021,124,"Canada",03,"Container ships",2059,,
2021,124,"Canada",01,"Passenger ships",84060,,
2021,156,"China",00,"All ships",260464,,
2021,156,"China",02,"Liquid bulk carriers",44797,,
2021,156,"China",07,"Liquefied petroleum gas carriers",9014,,
2021,156,"China",08,"Liquefied natural gas carriers",1328,,
2021,156,"China",05,"Dry bulk carriers",65524,,
2021,156,"China",04,"Dry breakbulk carriers",29249,,
2021,156,"China",06,"Roll-on/ roll-off ships",6796,,
2021,156,"China",03,"Container ships",70506,,
2021,156,"China",01,"Passenger ships",33250,,
2021,191,"Croatia",00,"All ships",73290,,
2021,191,"Croatia",02,"Liquid bulk carriers",619,,
2021,191,"Croatia",08,"Liquefied natural gas carriers",11,,
2021,191,"Croatia",05,"Dry bulk carriers",328,,
2021,191,"Croatia",04,"Dry breakbulk carriers",810,,
2021,191,"Croatia",03,"Container ships",379,,
2021,191,"Croatia",01,"Passenger ships",71143,,
2021,208,"Denmark",00,"All ships",106560,,
2021,208,"Denmark",02,"Liquid bulk carriers",2834,,
2021,208,"Denmark",07,"Liquefied petroleum gas carriers",46,,
2021,208,"Denmark",05,"Dry bulk carriers",863,,
2021,208,"Denmark",04,"Dry breakbulk carriers",8536,,
2021,208,"Denmark",06,"Roll-on/ roll-off ships",1097,,
2021,208,"Denmark",03,"Container ships",1205,,
2021,208,"Denmark",01,"Passenger ships",91979,,
2021,251,"France",00,"All ships",66103,,
2021,251,"France",02,"Liquid bulk carriers",8679,,
2021,251,"France",07,"Liquefied petroleum gas carriers",1019,,
2021,251,"France",08,"Liquefied natural gas carriers",277,,
2021,251,"France",05,"Dry bulk carriers",1640,,
2021,251,"France",04,"Dry breakbulk carriers",7522,,
2021,251,"France",06,"Roll-on/ roll-off ships",2239,,
2021,251,"France",03,"Container ships",4521,,
2021,251,"France",01,"Passenger ships",40206,,
2021,276,"Germany",00,"All ships",95586,,
2021,276,"Germany",02,"Liquid bulk carriers",12447,,
2021,276,"Germany",07,"Liquefied petroleum gas carriers",899,,
2021,276,"Germany",05,"Dry bulk carriers",1407,,
2021,276,"Germany",04,"Dry breakbulk carriers",13324,,
2021,276,"Germany",06,"Roll-on/ roll-off ships",5044,,
2021,276,"Germany",03,"Container ships",7082,,
2021,276,"Germany",01,"Passenger ships",55383,,
2021,300,"Greece",00,"All ships",153559,,
2021,300,"Greece",02,"Liquid bulk carriers",11562,,
2021,300,"Greece",07,"Liquefied petroleum gas carriers",471,,
2021,300,"Greece",08,"Liquefied natural gas carriers",35,,
2021,300,"Greece",05,"Dry bulk carriers",2699,,
2021,300,"Greece",04,"Dry breakbulk carriers",6330,,
2021,300,"Greece",06,"Roll-on/ roll-off ships",4242,,
2021,300,"Greece",03,"Container ships",3430,,
2021,300,"Greece",01,"Passenger ships",124790,,
2021,360,"Indonesia",00,"All ships",181658,,
2021,360,"Indonesia",02,"Liquid bulk carriers",22136,,
2021,360,"Indonesia",07,"Liquefied petroleum gas carriers",3815,,
2021,360,"Indonesia",08,"Liquefied natural gas carriers",346,,
2021,360,"Indonesia",05,"Dry bulk carriers",10681,,
2021,360,"Indonesia",04,"Dry breakbulk carriers",16414,,
2021,360,"Indonesia",06,"Roll-on/ roll-off ships",4779,,
2021,360,"Indonesia",03,"Container ships",15648,,
2021,360,"Indonesia",01,"Passenger ships",107839,,
2021,380,"Italy",00,"All ships",230097,,
2021,380,"Italy",02,"Liquid bulk carriers",9484,,
2021,380,"Italy",07,"Liquefied petroleum gas carriers",1008,,
2021,380,"Italy",05,"Dry bulk carriers",2178,,
2021,380,"Italy",04,"Dry breakbulk carriers",6826,,
2021,380,"Italy",06,"Roll-on/ roll-off ships",9391,,
2021,380,"Italy",03,"Container ships",7746,,
2021,380,"Italy",01,"Passenger ships",193464,,
2021,392,"Japan",00,"All ships",272723,,
2021,392,"Japan",02,"Liquid bulk carriers",42730,,
2021,392,"Japan",07,"Liquefied petroleum gas carriers",6423,,
2021,392,"Japan",08,"Liquefied natural gas carriers",1934,,
2021,392,"Japan",05,"Dry bulk carriers",31589,,
2021,392,"Japan",04,"Dry breakbulk carriers",24475,,
2021,392,"Japan",06,"Roll-on/ roll-off ships",34139,,
2021,392,"Japan",03,"Container ships",35526,,
2021,392,"Japan",01,"Passenger ships",95907,,
2021,410,"Korea, Republic of",00,"All ships",94594,,
2021,410,"Korea, Republic of",02,"Liquid bulk carriers",26525,,
2021,410,"Korea, Republic of",07,"Liquefied petroleum gas carriers",4068,,
2021,410,"Korea, Republic of",08,"Liquefied natural gas carriers",885,,
2021,410,"Korea, Republic of",05,"Dry bulk carriers",9067,,
2021,410,"Korea, Republic of",04,"Dry breakbulk carriers",18424,,
2021,410,"Korea, Republic of",06,"Roll-on/ roll-off ships",7977,,
2021,410,"Korea, Republic of",03,"Container ships",20652,,
2021,410,"Korea, Republic of",01,"Passenger ships",6996,,
2021,528,"Netherlands (Kingdom of the)",00,"All ships",121650,,
2021,528,"Netherlands (Kingdom of the)",02,"Liquid bulk carriers",42294,,
2021,528,"Netherlands (Kingdom of the)",07,"Liquefied petroleum gas carriers",2564,,
2021,528,"Netherlands (Kingdom of the)",08,"Liquefied natural gas carriers",233,,
2021,528,"Netherlands (Kingdom of the)",05,"Dry bulk carriers",4244,,
2021,528,"Netherlands (Kingdom of the)",04,"Dry breakbulk carriers",25937,,
2021,528,"Netherlands (Kingdom of the)",06,"Roll-on/ roll-off ships",12331,,
2021,528,"Netherlands (Kingdom of the)",03,"Container ships",11516,,
2021,528,"Netherlands (Kingdom of the)",01,"Passenger ships",22531,,
2021,579,"Norway",00,"All ships",696827,,
2021,579,"Norway",02,"Liquid bulk carriers",6385,,
2021,579,"Norway",07,"Liquefied petroleum gas carriers",976,,
2021,579,"Norway",08,"Liquefied natural gas carriers",350,,
2021,579,"Norway",05,"Dry bulk carriers",2432,,
2021,579,"Norway",04,"Dry breakbulk carriers",34118,,
2021,579,"Norway",06,"Roll-on/ roll-off ships",4322,,
2021,579,"Norway",03,"Container ships",3209,,
2021,579,"Norway",01,"Passenger ships",645035,,
2021,608,"Philippines",00,"All ships",46338,,
2021,608,"Philippines",02,"Liquid bulk carriers",4262,,
2021,608,"Philippines",07,"Liquefied petroleum gas carriers",549,,
2021,608,"Philippines",05,"Dry bulk carriers",2437,,
2021,608,"Philippines",04,"Dry breakbulk carriers",12100,,
2021,608,"Philippines",06,"Roll-on/ roll-off ships",1465,,
2021,608,"Philippines",03,"Container ships",5816,,
2021,608,"Philippines",01,"Passenger ships",19709,,
2021,643,"Russian Federation",00,"All ships",64406,,
2021,643,"Russian Federation",02,"Liquid bulk carriers",22031,,
2021,643,"Russian Federation",07,"Liquefied petroleum gas carriers",238,,
2021,643,"Russian Federation",08,"Liquefied natural gas carriers",571,,
2021,643,"Russian Federation",05,"Dry bulk carriers",6397,,
2021,643,"Russian Federation",04,"Dry breakbulk carriers",27454,,
2021,643,"Russian Federation",06,"Roll-on/ roll-off ships",2258,,
2021,643,"Russian Federation",03,"Container ships",4077,,
2021,643,"Russian Federation",01,"Passenger ships",1380,,
2021,702,"Singapore",00,"All ships",,,"Not publishable"
2021,702,"Singapore",02,"Liquid bulk carriers",,,"Not publishable"
2021,702,"Singapore",07,"Liquefied petroleum gas carriers",,,"Not publishable"
2021,702,"Singapore",08,"Liquefied natural gas carriers",,,"Not publishable"
2021,702,"Singapore",05,"Dry bulk carriers",,,"Not publishable"
2021,702,"Singapore",04,"Dry breakbulk carriers",,,"Not publishable"
2021,702,"Singapore",06,"Roll-on/ roll-off ships",,,"Not publishable"
2021,702,"Singapore",03,"Container ships",,,"Not publishable"
2021,702,"Singapore",01,"Passenger ships",,,"Not publishable"
2021,724,"Spain",00,"All ships",118511,,
2021,724,"Spain",02,"Liquid bulk carriers",16010,,
2021,724,"Spain",07,"Liquefied petroleum gas carriers",1348,,
2021,724,"Spain",08,"Liquefied natural gas carriers",371,,
2021,724,"Spain",05,"Dry bulk carriers",3247,,
2021,724,"Spain",04,"Dry breakbulk carriers",12782,,
2021,724,"Spain",06,"Roll-on/ roll-off ships",7320,,
2021,724,"Spain",03,"Container ships",14705,,
2021,724,"Spain",01,"Passenger ships",62728,,
2021,752,"Sweden",00,"All ships",67288,,
2021,752,"Sweden",02,"Liquid bulk carriers",6922,,
2021,752,"Sweden",07,"Liquefied petroleum gas carriers",765,,
2021,752,"Sweden",08,"Liquefied natural gas carriers",37,,
2021,752,"Sweden",05,"Dry bulk carriers",1306,,
2021,752,"Sweden",04,"Dry breakbulk carriers",10487,,
2021,752,"Sweden",06,"Roll-on/ roll-off ships",3429,,
2021,752,"Sweden",03,"Container ships",1964,,
2021,752,"Sweden",01,"Passenger ships",42378,,
2021,792,"Türkiye",00,"All ships",204553,,
2021,792,"Türkiye",02,"Liquid bulk carriers",7462,,
2021,792,"Türkiye",07,"Liquefied petroleum gas carriers",776,,
2021,792,"Türkiye",08,"Liquefied natural gas carriers",142,,
2021,792,"Türkiye",05,"Dry bulk carriers",5230,,
2021,792,"Türkiye",04,"Dry breakbulk carriers",21551,,
2021,792,"Türkiye",06,"Roll-on/ roll-off ships",3785,,
2021,792,"Türkiye",03,"Container ships",12171,,
2021,792,"Türkiye",01,"Passenger ships",153436,,
2021,926,"United Kingdom",00,"All ships",174726,,
2021,926,"United Kingdom",02,"Liquid bulk carriers",10926,,
2021,926,"United Kingdom",07,"Liquefied petroleum gas carriers",1400,,
2021,926,"United Kingdom",08,"Liquefied natural gas carriers",195,,
2021,926,"United Kingdom",05,"Dry bulk carriers",1873,,
2021,926,"United Kingdom",04,"Dry breakbulk carriers",16574,,
2021,926,"United Kingdom",06,"Roll-on/ roll-off ships",15988,,
2021,926,"United Kingdom",03,"Container ships",7513,,
2021,926,"United Kingdom",01,"Passenger ships",120257,,
2021,842,"United States of America",00,"All ships",260187,,
2021,842,"United States of America",02,"Liquid bulk carriers",21298,,
2021,842,"United States of America",07,"Liquefied petroleum gas carriers",2596,,
2021,842,"United States of America",08,"Liquefied natural gas carriers",1256,,
2021,842,"United States of America",05,"Dry bulk carriers",15391,,
2021,842,"United States of America",04,"Dry breakbulk carriers",7327,,
2021,842,"United States of America",06,"Roll-on/ roll-off ships",6203,,
2021,842,"United States of America",03,"Container ships",18816,,
2021,842,"United States of America",01,"Passenger ships",187300,,
2021,0000,"World",00,"All ships",4286204,,
2021,0000,"World",02,"Liquid bulk carriers",518130,,
2021,0000,"World",07,"Liquefied petroleum gas carriers",58412,,
2021,0000,"World",08,"Liquefied natural gas carriers",13577,,
2021,0000,"World",05,"Dry bulk carriers",284807,,
2021,0000,"World",04,"Dry breakbulk carriers",435529,,
2021,0000,"World",06,"Roll-on/ roll-off ships",180165,,
2021,0000,"World",03,"Container ships",446589,,
2021,0000,"World",01,"Passenger ships",2348995,,
2021,5100,"Africa",00,"All ships",88743,,
2021,5100,"Africa",02,"Liquid bulk carriers",15345,,
2021,5100,"Africa",07,"Liquefied petroleum gas carriers",2712,,
2021,5100,"Africa",08,"Liquefied natural gas carriers",694,,
2021,5100,"Africa",05,"Dry bulk carriers",14246,,
2021,5100,"Africa",04,"Dry breakbulk carriers",18110,,
2021,5100,"Africa",06,"Roll-on/ roll-off ships",6645,,
2021,5100,"Africa",03,"Container ships",21855,,
2021,5100,"Africa",01,"Passenger ships",9136,,
2021,5110,"Northern Africa",00,"All ships",46150,,
2021,5110,"Northern Africa",02,"Liquid bulk carriers",7266,,
2021,5110,"Northern Africa",07,"Liquefied petroleum gas carriers",1768,,
2021,5110,"Northern Africa",08,"Liquefied natural gas carriers",337,,
2021,5110,"Northern Africa",05,"Dry bulk carriers",5185,,
2021,5110,"Northern Africa",04,"Dry breakbulk carriers",8996,,
2021,5110,"Northern Africa",06,"Roll-on/ roll-off ships",3751,,
2021,5110,"Northern Africa",03,"Container ships",11199,,
2021,5110,"Northern Africa",01,"Passenger ships",7648,,
2021,5120,"Sub-Saharan Africa",00,"All ships",42593,,
2021,5120,"Sub-Saharan Africa",02,"Liquid bulk carriers",8079,,
2021,5120,"Sub-Saharan Africa",07,"Liquefied petroleum gas carriers",944,,
2021,5120,"Sub-Saharan Africa",08,"Liquefied natural gas carriers",357,,
2021,5120,"Sub-Saharan Africa",05,"Dry bulk carriers",9061,,
2021,5120,"Sub-Saharan Africa",04,"Dry breakbulk carriers",9114,,
2021,5120,"Sub-Saharan Africa",06,"Roll-on/ roll-off ships",2894,,
2021,5120,"Sub-Saharan Africa",03,"Container ships",10656,,
2021,5120,"Sub-Saharan Africa",01,"Passenger ships",1488,,
2021,5121,"Eastern Africa",00,"All ships",9097,,
2021,5121,"Eastern Africa",02,"Liquid bulk carriers",1883,,
2021,5121,"Eastern Africa",07,"Liquefied petroleum gas carriers",55,,
2021,5121,"Eastern Africa",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2021,5121,"Eastern Africa",05,"Dry bulk carriers",2051,,
2021,5121,"Eastern Africa",04,"Dry breakbulk carriers",1954,,
2021,5121,"Eastern Africa",06,"Roll-on/ roll-off ships",674,,
2021,5121,"Eastern Africa",03,"Container ships",2370,,
2021,5121,"Eastern Africa",01,"Passenger ships",110,,
2021,5122,"Middle Africa",00,"All ships",5613,,
2021,5122,"Middle Africa",02,"Liquid bulk carriers",1300,,
2021,5122,"Middle Africa",07,"Liquefied petroleum gas carriers",260,,
2021,5122,"Middle Africa",08,"Liquefied natural gas carriers",103,,
2021,5122,"Middle Africa",05,"Dry bulk carriers",684,,
2021,5122,"Middle Africa",04,"Dry breakbulk carriers",1362,,
2021,5122,"Middle Africa",06,"Roll-on/ roll-off ships",269,,
